episode_reward_mean,episode_len_mean,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,info/weights_norm,info/grad_norm,info/update_ratio,info/episodes_this_iter,info/episodes_so_far,perf/cpu_util_percent,perf/ram_util_percent
-181.9852,95.38095238095238,106428,False,2983954,,28,ba596_00000,c7ec05c32e9b48718448f3db59a03a0b,2023-02-14_00-35-30,1676334930,9.07393741607666,302.59043288230896,22128,6860f06fdae6,172.17.0.2,302.59043288230896,2983954,28,17.197246551513672,597.6356,4.836062,0.025867913,1088,30478,60.06153846153847,88.46923076923076
-181.3142,100.0,106458,False,3090412,,29,ba596_00000,c7ec05c32e9b48718448f3db59a03a0b,2023-02-14_00-35-39,1676334939,8.597728252410889,311.18816113471985,22128,6860f06fdae6,172.17.0.2,311.18816113471985,3090412,29,17.197246551513672,598.8967,4.9753747,0.025568534,1088,31566,64.2,88.47500000000001
-180.16904,95.69565217391305,106573,False,3196985,,30,ba596_00000,c7ec05c32e9b48718448f3db59a03a0b,2023-02-14_00-35-48,1676334948,9.225553512573242,320.4137146472931,22128,6860f06fdae6,172.17.0.2,320.4137146472931,3196985,30,17.197246551513672,600.06274,5.256215,0.025444014,1088,32654,58.32142857142858,88.49285714285715
-179.53714,93.4,106575,False,3303560,,31,ba596_00000,c7ec05c32e9b48718448f3db59a03a0b,2023-02-14_00-35-57,1676334957,9.299847602844238,329.71356225013733,22128,6860f06fdae6,172.17.0.2,329.71356225013733,3303560,31,17.197246551513672,601.1903,5.3278675,0.025352614,1088,33742,60.84615384615385,88.5
-173.06221,100.0,106258,False,3409818,,32,ba596_00000,c7ec05c32e9b48718448f3db59a03a0b,2023-02-14_00-36-07,1676334967,9.284721612930298,338.9982838630676,22128,6860f06fdae6,172.17.0.2,338.9982838630676,3409818,32,17.197246551513672,602.2551,5.3872,0.025233889,1088,34830,60.98461538461538,88.4923076923077
-172.19183,90.61904761904762,106021,False,3515839,,33,ba596_00000,c7ec05c32e9b48718448f3db59a03a0b,2023-02-14_00-36-16,1676334976,8.873589515686035,347.87187337875366,22128,6860f06fdae6,172.17.0.2,347.87187337875366,3515839,33,17.197246551513672,603.3462,5.4954348,0.025218762,1088,35918,59.32307692307693,88.4923076923077
-174.49942,100.0,106767,False,3622606,,34,ba596_00000,c7ec05c32e9b48718448f3db59a03a0b,2023-02-14_00-36-25,1676334985,9.17513918876648,357.04701256752014,22128,6860f06fdae6,172.17.0.2,357.04701256752014,3622606,34,17.197246551513672,604.33057,5.453524,0.025119595,1088,37006,60.92307692307692,88.53846153846153
-173.70595,100.0,106302,False,3728908,,35,ba596_00000,c7ec05c32e9b48718448f3db59a03a0b,2023-02-14_00-36-34,1676334994,8.956780433654785,366.0037930011749,22128,6860f06fdae6,172.17.0.2,366.0037930011749,3728908,35,17.197246551513672,605.1637,5.3847847,0.025005955,1088,38094,64.74166666666667,88.20833333333336
-170.18019,91.04545454545455,107279,False,3836187,,36,ba596_00000,c7ec05c32e9b48718448f3db59a03a0b,2023-02-14_00-36-43,1676335003,8.790220975875854,374.7940139770508,22128,6860f06fdae6,172.17.0.2,374.7940139770508,3836187,36,17.197246551513672,605.90955,5.2167387,0.02496481,1090,39184,61.18461538461538,88.08461538461538
-164.96829,100.0,106776,False,3942963,,37,ba596_00000,c7ec05c32e9b48718448f3db59a03a0b,2023-02-14_00-36-52,1676335012,9.001445293426514,383.7954592704773,22128,6860f06fdae6,172.17.0.2,383.7954592704773,3942963,37,17.197246551513672,606.6273,5.310062,0.024867162,1090,40274,64.18333333333334,88.13333333333334
-170.67363,100.0,107448,False,4050411,,38,ba596_00000,c7ec05c32e9b48718448f3db59a03a0b,2023-02-14_00-37-01,1676335021,8.921232223510742,392.71669149398804,22128,6860f06fdae6,172.17.0.2,392.71669149398804,4050411,38,17.197246551513672,607.2402,5.4289293,0.024867693,1088,41362,60.8923076923077,88.20000000000002
