episode_reward_mean,episode_len_mean,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,info/weights_norm,info/grad_norm,info/update_ratio,info/episodes_this_iter,info/episodes_so_far,perf/cpu_util_percent,perf/ram_util_percent
-8.718207,50.0,52800,False,934200,,17,8a583_00000,5358c7b8e67a4a169df8f68562f4d358,2023-02-14_00-15-44,1676333744,1.7650108337402344,55.96384143829346,7162,6860f06fdae6,172.17.0.2,55.96384143829346,934200,17,17.394598484039307,572.8745,5.1976967,0.029982302,1056,18684,50.65,81.7
-8.730485,50.0,52600,False,986800,,18,8a583_00000,5358c7b8e67a4a169df8f68562f4d358,2023-02-14_00-15-46,1676333746,1.8111717700958252,57.77501320838928,7162,6860f06fdae6,172.17.0.2,57.77501320838928,986800,18,17.394598484039307,575.57056,5.3115544,0.029439423,1052,19736,35.36666666666667,81.63333333333334
-8.934769,50.0,52900,False,1039700,,19,8a583_00000,5358c7b8e67a4a169df8f68562f4d358,2023-02-14_00-15-47,1676333747,1.7023530006408691,59.47736620903015,7162,6860f06fdae6,172.17.0.2,59.47736620903015,1039700,19,17.394598484039307,578.14325,5.441194,0.028929649,1058,20794,51.3,81.7
-9.02016,50.0,51100,False,1090800,,20,8a583_00000,5358c7b8e67a4a169df8f68562f4d358,2023-02-14_00-15-49,1676333749,1.7382588386535645,61.215625047683716,7162,6860f06fdae6,172.17.0.2,61.215625047683716,1090800,20,17.394598484039307,580.6491,5.6008267,0.028533556,1022,21816,38.35,81.7
-9.062604,50.0,52300,False,1143100,,21,8a583_00000,5358c7b8e67a4a169df8f68562f4d358,2023-02-14_00-15-51,1676333751,1.7889530658721924,63.00457811355591,7162,6860f06fdae6,172.17.0.2,63.00457811355591,1143100,21,17.394598484039307,583.0239,5.5847898,0.028215421,1046,22862,43.96666666666666,81.66666666666667
-9.033593,50.0,51800,False,1194900,,22,8a583_00000,5358c7b8e67a4a169df8f68562f4d358,2023-02-14_00-15-53,1676333753,1.725316047668457,64.72989416122437,7162,6860f06fdae6,172.17.0.2,64.72989416122437,1194900,22,17.394598484039307,585.2353,5.1148586,0.02768613,1036,23898,38.2,81.65
-9.09418,50.0,52900,False,1247800,,23,8a583_00000,5358c7b8e67a4a169df8f68562f4d358,2023-02-14_00-15-54,1676333754,1.740654706954956,66.47054886817932,7162,6860f06fdae6,172.17.0.2,66.47054886817932,1247800,23,17.394598484039307,587.21716,5.118932,0.027211804,1058,24956,43.76666666666667,81.7
-8.806592,50.0,51000,False,1298800,,24,8a583_00000,5358c7b8e67a4a169df8f68562f4d358,2023-02-14_00-15-56,1676333756,1.7160186767578125,68.18656754493713,7162,6860f06fdae6,172.17.0.2,68.18656754493713,1298800,24,17.394598484039307,589.1047,5.8704367,0.027122667,1020,25976,40.55,81.75
-8.940889,50.0,67900,False,1366700,,25,8a583_00000,5358c7b8e67a4a169df8f68562f4d358,2023-02-14_00-15-58,1676333758,2.295417070388794,70.48198461532593,7162,6860f06fdae6,172.17.0.2,70.48198461532593,1366700,25,17.394598484039307,590.8169,4.133906,0.026375018,1358,27334,40.1,81.67500000000001
-9.110991,50.0,51700,False,1418400,,26,8a583_00000,5358c7b8e67a4a169df8f68562f4d358,2023-02-14_00-16-00,1676333760,1.7036323547363281,72.18561697006226,7162,6860f06fdae6,172.17.0.2,72.18561697006226,1418400,26,17.394598484039307,592.4195,5.5448465,0.026349168,1034,28368,50.8,81.7
