episode_reward_mean,episode_len_mean,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,info/weights_norm,info/grad_norm,info/update_ratio,info/episodes_this_iter,info/episodes_so_far,perf/cpu_util_percent,perf/ram_util_percent
46.568493,100.0,108526,False,1836161,,17,113c3_00000,ead7b41f6d9f4347875eee659c8ee598,2023-02-14_01-47-36,1676339256,10.598217248916626,189.62035059928894,5305,6860f06fdae6,172.17.0.2,189.62035059928894,1836161,17,15.388648509979248,579.7972,5.191082,0.029416922,1088,18496,64.60666666666665,88.0
46.618702,100.0,108444,False,1944605,,18,113c3_00000,ead7b41f6d9f4347875eee659c8ee598,2023-02-14_01-47-47,1676339267,10.753093481063843,200.37344408035278,5305,6860f06fdae6,172.17.0.2,200.37344408035278,1944605,18,15.388648509979248,582.3169,5.3600426,0.02899613,1088,19584,60.2375,88.0
46.558014,100.0,108312,False,2052917,,19,113c3_00000,ead7b41f6d9f4347875eee659c8ee598,2023-02-14_01-47-57,1676339277,10.427605390548706,210.8010494709015,5305,6860f06fdae6,172.17.0.2,210.8010494709015,2052917,19,15.388648509979248,584.6994,5.0215454,0.028322347,1088,20672,64.17333333333333,88.0
52.80897,100.0,108317,False,2161234,,20,113c3_00000,ead7b41f6d9f4347875eee659c8ee598,2023-02-14_01-48-08,1676339288,10.49925446510315,221.30030393600464,5305,6860f06fdae6,172.17.0.2,221.30030393600464,2161234,20,15.388648509979248,586.9126,5.4487553,0.027974492,1088,21760,66.77857142857144,88.0
55.841827,100.0,108606,False,2269840,,21,113c3_00000,ead7b41f6d9f4347875eee659c8ee598,2023-02-14_01-48-18,1676339298,10.496091365814209,231.79639530181885,5305,6860f06fdae6,172.17.0.2,231.79639530181885,2269840,21,15.388648509979248,588.9562,4.7081056,0.02742504,1088,22848,65.63999999999999,88.0
57.262184,100.0,108051,False,2377891,,22,113c3_00000,ead7b41f6d9f4347875eee659c8ee598,2023-02-14_01-48-29,1676339309,10.838983297348022,242.63537859916687,5305,6860f06fdae6,172.17.0.2,242.63537859916687,2377891,22,15.388648509979248,590.8259,5.2117,0.02709215,1088,23936,60.70625,88.0
54.10183,100.0,108350,False,2486241,,23,113c3_00000,ead7b41f6d9f4347875eee659c8ee598,2023-02-14_01-48-39,1676339319,10.349452257156372,252.98483085632324,5305,6860f06fdae6,172.17.0.2,252.98483085632324,2486241,23,15.388648509979248,592.524,5.399847,0.026807006,1088,25024,69.29285714285714,88.0
55.925983,100.0,108556,False,2594797,,24,113c3_00000,ead7b41f6d9f4347875eee659c8ee598,2023-02-14_01-48-50,1676339330,10.959829092025757,263.944659948349,5305,6860f06fdae6,172.17.0.2,263.944659948349,2594797,24,15.388648509979248,594.1377,5.3199987,0.026523665,1088,26112,61.13125,88.0
58.08092,100.0,108662,False,2703459,,25,113c3_00000,ead7b41f6d9f4347875eee659c8ee598,2023-02-14_01-49-01,1676339341,10.564095973968506,274.5087559223175,5305,6860f06fdae6,172.17.0.2,274.5087559223175,2703459,25,15.388648509979248,595.7219,5.7973523,0.026492272,1088,27200,65.54,88.0
55.365032,100.0,108609,False,2812068,,26,113c3_00000,ead7b41f6d9f4347875eee659c8ee598,2023-02-14_01-49-12,1676339352,10.620417594909668,285.1291735172272,5305,6860f06fdae6,172.17.0.2,285.1291735172272,2812068,26,15.388648509979248,597.1625,5.595495,0.026334722,1088,28288,65.82666666666667,88.0
